"","V1","V2","V3","V4"
"36",5.85814596346362,4.7178544410907,8.19210263709782,4.54499265506119
"37",5.2122042989295,4.60506850478137,8.23699446755037,4.72003013225149
"38",4.65218932499666,4.76449853199961,6.80758495671903,4.52657752741789
"39",4.82609951655141,4.7410903202769,10.1961097027823,4.71309840038262
"40",5.45397184628227,4.65202516828865,7.28834722748028,4.48604463397986
"41",5.12613885733915,4.55114334732372,6.95898980136036,4.33339231041731
"42",4.73040569651363,4.64951241893384,7.14819003083871,4.49304055321836
"43",5.63980780241289,5.09691417981223,8.5965733433618,5.15402409206423
"44",4.68684092444522,4.55324084291532,8.47176991800356,4.44062357079898
"45",4.81171188323801,5.04917738286688,8.63376717614245,4.05163207207279
"46",4.80737351482583,4.73198970365415,8.37859905629032,4.65390607960117
"47",4.73516339802292,4.3578276896711,6.57197993855678,4.19495026479118
"48",4.24050449566232,3.99185862976528,9.54623672164138,4.08562354494387
"49",5.4713063361462,4.84240987113693,8.11097597163057,5.13297271059619
"50",5.54155056813085,4.42865921362084,7.60628523340888,4.19894634978677
"51",4.46494783070926,4.22980542058144,8.54388029072388,4.43720894639198
"52",4.9709160380291,4.75129534476311,7.6968916326048,4.64556938941703
"53",4.68021703527209,4.16871473756371,7.24515172802374,3.80659581496946
"54",6.19733131065156,5.56719296460453,9.88633622168115,5.41964584319521
"55",5.9549412114622,4.87046212521765,7.23741070915154,4.56849199364302
"56",4.41050311501167,4.3755942848401,6.73512397120103,4.62184930940586
"57",4.54685676028926,4.6563257478699,7.09263742367578,4.38468295105131
"58",6.07863717395279,5.26789255514222,8.24138523269181,5.05336713623012
"59",4.74256261247989,4.46370292311097,7.4817661391759,4.2764998860581
"60",5.28159858454213,4.95333871140674,8.83618418092899,4.82351512125414
"61",4.92703465944243,4.60881502968393,8.39599335923849,4.15750088708566
"62",4.81551003508278,4.59877340716425,7.22108041496845,4.89282518721332
"63",5.19304603066255,4.75776430517634,6.9038686203439,4.36971548417614
"64",4.88148633864772,4.20159191146454,6.58684314297195,4.08217551286714
"65",4.86864629219409,4.94651163733575,8.53646521143984,4.53527979523618
"66",5.07061065342159,5.06111364789658,8.48126191047246,4.05099196510259
"67",5.3332153876999,4.98627148208828,8.5946520293554,4.66769493059038
"68",5.26448269000064,5.28274105401804,8.14645601560338,5.44549483116619
"69",5.37825859717673,4.65624248255188,8.47029133043936,4.57278926606643
"70",5.89047983018903,5.20791374734709,9.19323855702447,5.54262839645333
"71",4.94339200515485,4.47798807761933,6.40520441406867,4.20493866176625
"72",5.76146102926579,4.85839373015514,10.8201693209657,4.63202839256399
"73",9.85265297951688,4.96388764913027,8.56713613622552,5.90381915597762
"74",4.59501455569725,4.64724218989417,6.40211624828989,4.06001558468897
"75",4.81056214193593,4.63327750407489,7.62880961202075,4.55938533611757
"76",4.82055904668186,4.74509035127167,7.79407395132245,4.92939712292688
"77",4.46601989944434,4.26810732467075,10.1443168416285,5.15381563940001
"78",5.0578564124179,4.94446850340697,6.62493384799268,4.49724927647565
"79",4.75237313661794,4.61430412271226,7.17318069543885,5.28810602689676
"80",4.93494999534407,4.76511176889417,6.99301758071389,4.30990818729862
"81",4.92776073754765,4.66853265788331,8.88504218624074,5.56619027683576
"82",4.80394523298033,4.80913262071239,7.86655001650784,4.85834112189094
"83",4.63376613210887,4.58945691658449,8.18259378795097,4.80193324440137
"84",4.71453801094689,4.78786282881148,7.37438611305455,4.4173251814105
"85",4.45835807149288,4.89274380519793,7.71634108133838,4.18642928549065
"86",5.73212045707073,5.02893353942867,7.93989962214066,5.1105214641306
"87",7.41322759511088,4.8379635819621,9.36774282947763,4.74877390525999
"88",5.12800045950543,5.17901542258951,7.31030230019592,4.66948009663637
"89",5.05848377442548,4.63115538347156,8.449668896895,4.17379169866444
"90",4.84574370369357,4.65358377842582,8.04503197348457,4.6950251351748
"91",4.79622906897115,4.68475392979254,9.8281305278263,4.80823943202006
"92",5.14226862039848,4.67590041889966,7.68678798750596,4.35185211032055
"93",6.06037332152887,5.1624636111751,8.16837878790214,4.8980965908048
"94",5.0303651463234,4.67420623402991,6.79234503772712,5.1368991308815
"95",5.2112369714237,4.61992561796084,7.01697428384882,4.25703651361308
"96",5.00048413850209,4.68144582560875,7.35939130873523,4.81083641725909
"97",4.89130140490214,4.87802743336445,7.88816554931465,5.10585505787182
"98",4.78894432297776,4.52934196327905,7.02798642727452,4.62988672178192
"99",4.8497805063463,5.02628417469043,7.95729127900181,4.57855953278745
"100",5.01691849988354,4.4724492078358,7.31177871502917,4.61836604467327
